feature_id,202007250000
2398414,0.04499999899417162
2398415,0.04499999899417162
2398416,0.4049999909475446
2398417,1.3299999702721834
2398418,2.389999946579337
2398419,2.389999946579337
2398420,3.129999930039048
2398421,4.06499990914017
2398422,5.069999886676669
2398423,6.614999852143228
2398424,6.96999984420836
2398425,13.214999704621732
2398426,13.839999690651894
2398427,14.219999682158232
2398428,15.154999661259353
2398429,15.289999658241868
2398430,15.60499965120107
2398431,16.864999623037875
2398432,11.986666398743788
2398433,6.189999861642718
2398434,3.1999999284744263
2398435,19.139999572187662
2398436,27.559999383985996
2398437,28.289999367669225
2398438,30.04999932833016
2398439,44.99999899417162
2398440,56.25999874249101
2398441,59.9766653260837
2398442,70.17999843135476
2398443,87.40999804623425
2398444,19.711999559402464
2398445,102.97999769821763
2398446,147.4066633718709
2398447,0.057999998703598975
2398448,0.3899999912828207
2398449,0.49333332230647403
2398450,0.1599999964237213
2398451,1.4399999678134918
2398452,1.1299999747425318
2398453,0.09499999787658453
2398454,0.2799999937415123
2398455,0.3499999921768904
2398456,1.6299999635666609
2398457,1.1724999737925828
2398458,1.0799999758601189
2398459,1.254999971948564
2398460,1.529999965801835
2398461,2.074999953620136
2398462,3.5299999210983515
2398463,5.1099998857825994
2398464,6.203333194678028
2398465,8.986666465799013
2398466,0.2679999940097332
2398467,1.6599999628961086
2398468,2.339999947696924
2398469,1.0899999756366014
2398470,0.31499999295920134
2398471,1.649999963119626
2398472,0.1466666633884112
2398473,0.5099999886006117
2398474,0.7139999840408564
2398475,0.5399999879300594
2398476,0.13999999687075615
2398477,0.12999999709427357
2398478,0.5099999886006117
2398479,0.08999999798834324
2398480,0.07999999821186066
2398481,0.2983333266650637
2398482,0.019999999552965164
2398483,0.1099999975413084
2398484,0.13999999687075615
2398485,0.7449999833479524
2398486,1.1199999749660492
2398487,5.514999876730144
2398488,0.04999999888241291
2398489,0.08999999798834324
2398490,0.13999999687075615
2398491,0.1649999963119626
2398492,0.979999978095293
2398493,1.0049999775364995
2398494,4.379999902099371
2398495,0.019999999552965164
2398496,0.05999999865889549
2398497,0.47999998927116394
2398498,1.5399999655783176
2398499,1.5399999655783176
2398500,3.3399999253451824
2398501,1.66499996278435
2398502,0.3799999915063381
2398503,0.1699999962002039
2398504,0.7349999835714698
2398505,0.9599999785423279
2398506,1.6899999622255564
2398507,0.06999999843537807
2398508,0.2699999939650297
2398509,0.009999999776482582
2398510,0.08999999798834324
2398511,0.3349999925121665
2398512,0.7349999835714698
2398513,0.9149999795481563
2398514,0.8924999800510705
2398515,0.35999999195337296
2398516,0.2199999950826168
2398517,0.06999999843537807
2398518,0.3399999924004078
2398519,0.4074999908916652
2398520,0.29999999329447746
2398521,0.04999999888241291
2398522,0.30666665981213254
2398523,0.0024999999441206455
2398524,0.11999999731779099
2398525,0.08499999810010195
2398526,0.34666665891806286
2398527,0.5899999868124723
2398528,1.1099999751895666
2398529,1.66499996278435
2398530,1.4333333012958367
2398531,2.8299999367445707
2398532,3.194999928586185
2398533,4.239999905228615
2398534,6.219999860972166
2398535,6.73999984934926
2398536,7.519999831914902
2398537,0.2199999950826168
2398538,0.3349999925121665
2398539,1.0099999774247408
2398540,1.6399999633431435
2398541,1.6399999633431435
2398542,0.08999999798834324
2398543,0.7649999829009175
2398544,1.3499999698251486
2398545,0.8299999814480543
2398546,0.7599999830126762
2398547,0.7599999830126762
2398548,0.3249999927356839
2398549,0.5799999870359898
2398550,0.17999999597668648
2398551,0.2933333267768224
2398552,0.14999999664723873
2398557,1.1966666399190824
2398558,1.6399999633431435
2398559,2.609999941661954
2398560,4.449999900534749
2398561,4.799999892711639
2398562,6.1249998630955815
2398563,6.859999846667051
2398564,9.71999978274107
2398565,10.779999759048223
2398566,12.499999720603228
2398567,0.36999999172985554
2398568,0.7099999841302633
2398569,0.8299999814480543
2398570,1.2099999729543924
2398571,1.7299999613314867
2398572,1.763333293919762
2398573,0.25999999418854713
2398574,0.7749999826774001
2398575,1.0499999765306711
2398576,0.6599999852478504
2398577,1.3199999704957008
2398578,2.8599999360740185
2398579,2.459999945014715
2398580,2.5699999425560236
2398581,0.09999999776482582
2398582,0.24999999441206455
2398583,0.36999999172985554
2398584,0.6799999848008156
2398585,0.9899999778717756
2398586,1.1399999745190144
2398587,1.3999999687075615
2398588,2.5199999436736107
2398589,2.7699999380856752
2398590,3.4099999237805605
2398591,3.709999917075038
2398592,3.9299999121576548
2398593,4.069999909028411
2398594,4.129999907687306
2398595,4.659999895840883
2398596,6.8799998462200165
2398597,7.159999839961529
2398598,10.679999761283398
2398599,8.949999799951911
2398600,12.214999726973474
2398601,8.217999816313386
2398602,7.452499833423644
2398603,0.5599999874830246
2398604,0.13999999687075615
2398605,0.2299999948590994
2398606,0.1599999964237213
2398607,0.13999999687075615
2398608,0.48499998915940523
2398609,0.9999999776482582
2398610,1.4399999678134918
2398611,1.5999999642372131
2398612,1.839999958872795
2398613,2.4799999445676804
2398614,2.6699999403208494
2398615,2.3799999468028545
2398616,3.264999927021563
2398617,0.07999999821186066
2398618,0.09999999776482582
2398619,0.029999999329447746
2398620,0.17999999597668648
2398621,0.04999999888241291
2398622,0.3199999928474426
2398623,1.6133332972725232
2398624,2.0899999532848597
2398625,0.13999999687075615
2398626,0.8299999814480543
2398627,0.3199999928474426
2398628,0.394999991171062
2398629,0.3299999926239252
2398630,0.06999999843537807
2398631,0.5799999870359898
2398632,0.7699999827891588
2398633,0.17999999597668648
2398634,0.23999999463558197
2398635,0.009999999776482582
2398636,0.4049999909475446
2398637,0.5799999870359898
2398638,0.7649999829009175
2398639,0.9849999779835343
2398640,1.4649999672546983
2398641,1.0336363405327906
2398642,0.3899999912828207
2398643,0.04499999899417162
